Date,Open,High,Low,Close,Adj Close,Volume
2024-03-06,139.16,139.48,134.71,135.0,132.49,43196000
2024-03-05,139.5,139.5,133.24,134.27,131.78,36040000
2024-03-04,140.32,143.82,138.52,140.23,137.62,34854000
2024-03-01,132.59,140.78,132.0,139.92,137.32,44488000
2024-02-29,130.33,130.84,128.73,130.05,127.63,27536000
2024-02-28,129.3,129.85,128.3,128.94,126.55,10967000
2024-02-27,130.91,131.19,129.22,129.62,127.21,12126000
2024-02-26,131.0,131.88,130.15,130.91,128.48,16282000
2024-02-23,130.84,131.96,128.88,129.64,127.23,23115000
2024-02-22,128.17,131.1,127.65,130.49,128.07,40819000
2024-02-21,121.8,122.81,120.26,122.75,120.46,20579000
2024-02-20,123.59,123.77,121.26,122.65,120.38,26329000
2024-02-16,125.9,127.57,124.24,124.55,122.23,21268000
2024-02-15,128.0,128.0,124.49,126.51,124.16,21873000
2024-02-14,126.92,127.3,124.13,126.22,123.88,27306000
2024-02-13,123.51,125.59,122.71,125.17,122.84,31907000
2024-02-12,129.0,129.01,125.9,126.5,124.15,24778000
2024-02-09,125.2,128.57,124.9,128.34,125.96,26293000
2024-02-08,126.7,129.6,126.5,127.48,125.11,29326000
2024-02-07,123.4,125.95,122.67,125.71,123.37,25768000
2024-02-06,126.36,127.21,121.19,122.26,119.99,25354000
2024-02-05,122.7,124.78,122.21,124.31,122.0,22045000
2024-02-02,120.88,123.47,120.51,122.43,120.16,26689000
2024-02-01,118.74,120.31,117.91,120.0,117.77,19411000
2024-01-31,118.94,119.72,117.43,118.0,115.81,27400000
2024-01-30,121.68,122.8,120.43,120.82,118.57,20683000
2024-01-29,121.49,122.37,120.5,121.78,119.51,21526000
2024-01-26,121.97,122.12,120.02,120.49,118.25,25818000
2024-01-25,128.1,128.1,122.88,123.0,120.72,36356000
2024-01-24,124.23,128.46,123.1,125.39,123.06,34805000
2024-01-23,122.1,122.7,120.35,122.63,120.35,16952000
2024-01-22,121.63,123.13,120.82,122.05,119.78,31222000
2024-01-19,115.73,121.7,115.6,121.12,118.87,53077000
2024-01-18,112.49,114.65,112.19,114.39,112.27,32228000
2024-01-17,110.63,111.31,109.02,110.37,108.32,18314000
2024-01-16,111.23,112.62,109.86,111.5,109.42,26145000
2024-01-12,111.21,111.57,110.0,110.77,108.71,26882000
2024-01-11,108.43,110.13,107.45,110.0,107.95,25757000
2024-01-10,108.04,108.3,106.26,108.06,106.05,17643000
2024-01-09,106.56,108.86,106.47,108.25,106.24,23225000
2024-01-08,105.65,107.8,105.2,107.49,105.49,33110000
2024-01-05,105.16,105.55,104.15,104.93,102.98,22475000
2024-01-04,105.8,106.95,104.74,104.9,102.95,25658000
2024-01-03,107.02,107.5,105.53,105.86,103.89,34735000
2024-01-02,109.21,110.2,107.71,108.54,106.52,28831000
2023-12-29,112.15,112.44,111.47,111.63,109.55,20558000
2023-12-28,113.17,113.22,111.9,112.24,110.16,21247000
2023-12-27,113.6,113.96,112.3,112.62,110.52,20055000
2023-12-26,112.42,113.55,112.3,113.19,111.09,16793000
2023-12-22,112.8,113.2,111.35,112.2,110.11,19089000
2023-12-21,113.26,113.54,111.5,112.73,110.63,24106000
2023-12-20,113.27,114.14,110.93,111.04,108.98,34523000
2023-12-19,114.2,115.05,113.25,113.96,111.84,36020000
2023-12-18,112.08,115.18,111.86,114.7,112.05,54741000
2023-12-15,109.52,114.99,109.46,112.97,110.37,118544000
2023-12-14,109.22,112.15,109.03,110.65,108.1,66964000
2023-12-13,106.8,109.98,106.25,108.97,106.46,71654000
2023-12-12,102.8,107.94,102.46,107.23,104.75,90242000
2023-12-11,95.7,103.95,95.61,102.92,100.55,101184000
2023-12-08,92.78,95.07,91.05,94.43,92.25,69668000
2023-12-07,90.55,92.41,90.36,92.23,90.1,43517000
2023-12-06,92.04,92.1,90.31,90.36,88.28,24813000
2023-12-05,91.16,91.73,90.58,91.31,89.21,37066000
2023-12-04,92.06,93.1,91.64,92.4,90.27,25009000
2023-12-01,92.25,93.39,90.8,93.0,90.85,29612000
2023-11-30,94.1,94.24,91.84,92.57,90.44,49571000
2023-11-29,94.83,95.94,93.94,94.08,91.91,34843000
2023-11-28,93.99,95.09,93.42,94.64,92.45,39025000
2023-11-27,97.61,98.1,94.93,95.02,92.83,96962000
2023-11-24,97.5,97.99,96.68,97.89,95.63,23158000
2023-11-22,98.37,98.8,97.1,97.2,94.96,33743000
2023-11-21,97.5,99.1,97.16,98.12,95.86,43344000
2023-11-20,97.3,99.99,97.3,99.57,97.27,18674000
2023-11-17,95.82,98.39,95.1,97.77,95.52,19789000
2023-11-16,96.4,96.87,95.05,95.96,93.74,26198000
2023-11-15,97.95,98.18,96.69,97.54,95.29,16099000
2023-11-14,96.23,97.68,95.53,97.3,95.05,23886000
2023-11-13,95.0,95.24,94.05,94.69,92.51,16893000
2023-11-10,92.17,95.89,91.82,95.75,93.54,36272000
2023-11-09,91.25,92.98,90.86,91.14,89.04,24486000
2023-11-08,90.0,91.29,89.9,91.11,89.01,15280000
2023-11-07,88.23,90.18,87.62,89.78,87.71,19365000
2023-11-06,88.16,88.59,87.12,88.08,86.05,12870000
2023-11-03,87.75,88.75,87.11,88.27,86.23,18041000
2023-11-02,86.2,88.05,86.0,87.13,85.12,18759000
2023-11-01,84.2,85.38,83.56,85.29,83.33,18684000
2023-10-31,84.39,84.55,83.26,84.14,82.2,14747000
2023-10-30,84.11,84.94,82.71,84.13,82.18,20889000
2023-10-27,83.0,84.02,82.85,83.84,81.9,18236000
2023-10-26,84.79,85.44,81.83,82.68,80.77,27917000
2023-10-25,87.71,87.87,84.61,84.96,83.0,21432000
2023-10-24,86.4,88.3,86.31,88.11,86.08,14972000
2023-10-23,85.8,87.36,84.28,86.22,84.23,16456000
2023-10-20,87.49,87.49,85.18,85.36,83.39,26953000
2023-10-19,88.7,88.95,86.57,86.78,84.78,26620000
2023-10-18,88.0,89.56,87.52,88.7,86.66,20404000
2023-10-17,88.51,89.3,86.6,88.44,86.4,33008000
2023-10-16,89.1,91.58,89.1,90.26,88.17,21150000
2023-10-13,90.9,92.59,88.21,88.32,86.28,28312000
2023-10-12,87.64,91.79,87.64,90.56,88.47,43871000
2023-10-11,85.97,87.53,85.65,87.46,85.44,14334000
2023-10-10,85.71,87.25,85.57,85.84,83.86,14718000
2023-10-09,84.05,85.66,83.78,85.59,83.61,15760000
2023-10-06,81.94,84.84,81.17,84.53,82.58,21103000
2023-10-05,82.01,82.86,81.55,82.39,80.49,11474000
2023-10-04,82.03,83.06,81.63,82.38,80.48,16417000
2023-10-03,82.7,83.57,80.89,81.48,79.6,18761000
2023-10-02,82.91,83.86,82.35,83.5,81.57,14676000
2023-09-29,83.64,84.4,82.29,83.06,81.14,16481000
2023-09-28,82.02,83.89,81.47,83.2,81.28,16180000
2023-09-27,81.93,82.37,80.44,81.68,79.8,15352000
2023-09-26,82.92,83.03,81.12,81.62,79.74,17641000
2023-09-25,82.8,83.86,82.3,83.39,81.47,15648000
2023-09-22,81.12,83.06,81.04,82.91,81.0,27764000
2023-09-21,79.51,82.25,79.51,80.84,78.97,53654000
2023-09-20,85.0,85.0,83.04,83.06,81.14,13681000
2023-09-19,84.6,85.1,83.85,84.92,82.51,13126000
2023-09-18,84.26,85.63,84.0,85.0,82.59,16541000
2023-09-15,86.82,86.82,84.29,85.17,82.75,50190000
2023-09-14,85.9,87.67,85.5,87.16,84.69,19648000
2023-09-13,84.72,85.91,84.42,85.29,82.87,17413000
